iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IRL,Europe,Ireland,2022-05-27,1560408,720,1143.714,7508,2,2.857,310645.919,143.338,227.691,1494.692,0.398,0.569,0.93,,,,,,,,,12220037,5758,2450.611,1.155,5347,1.072,0.11,9.1,tests performed,10957883,4095433,4046115,3057561,2365,2200,218.15,81.53,80.55,60.87,438,133,0.003,5023108,,,,
IRL,Europe,Ireland,2022-05-28,1561135,727,556.714,7517,9,4.143,310790.65,144.731,110.831,1496.484,1.792,0.825,0.9,,,,,,,,,12224510,4473,2451.508,0.897,5259,1.055,0.12,8.3,tests performed,10960015,4095614,4046464,3059163,2132,2168,218.19,81.54,80.56,60.9,432,126,0.003,5023108,,,,
IRL,Europe,Ireland,2022-05-29,1561639,504,591.143,7517,0,3.571,310890.986,100.336,117.685,1496.484,0,0.711,0.87,26,5.176,191,38.024,3,0.593,329,65.415,12227691,3181,2452.146,0.638,5114,1.026,0.12,8.3,tests performed,10960704,4095623,4046488,3059819,689,2112,218.21,81.54,80.56,60.91,420,124,0.002,5023108,4453.499,5.74,12.06,886.6023
IRL,Europe,Ireland,2022-05-30,1562541,902,628,7520,3,3.714,311070.556,179.57,125.022,1497.081,0.597,0.739,0.84,,,,,,,,,12230987,3296,2452.807,0.661,4909,0.984,0.13,7.7,tests performed,10962513,4095687,4046570,3061484,1809,2057,218.24,81.54,80.56,60.95,410,124,0.002,5023108,,,,
IRL,Europe,Ireland,2022-05-31,1562890,349,611.286,7521,1,3.286,311140.035,69.479,121.695,1497.28,0.199,0.654,0.81,,,,,,,,,12236411,5424,2453.895,1.088,4736,0.95,0.13,7.7,tests performed,10964583,4095760,4046672,3063379,2070,1973,218.28,81.54,80.56,60.99,393,122,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-01,1563278,388,577.857,7524,3,3.143,311217.278,77.243,115.04,1497.877,0.597,0.626,0.79,,,,,,,,,12242180,5769,2455.052,1.157,4950,0.993,0.14,7.1,tests performed,10966464,4095850,4046814,3065028,1881,1881,218.32,81.54,80.56,61.02,374,121,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-02,1564131,853,634.714,7526,2,2.857,311387.093,169.815,126.359,1498.276,0.398,0.569,0.82,,,,,,,,,12247023,4843,2456.023,0.971,4678,0.938,0.14,7.1,tests performed,10968281,4095908,4046957,3066644,1817,1823,218.36,81.54,80.57,61.05,363,116,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-03,1564746,615,619.714,7530,4,3.143,311509.528,122.434,123.373,1499.072,0.796,0.626,0.86,,,,,,,,,12251570,4547,2456.935,0.912,4505,0.903,0.15,6.7,tests performed,10970899,4096213,4047564,3068350,2618,1859,218.41,81.55,80.58,61.08,370,111,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-04,1565052,306,559.571,7536,6,2.714,311570.446,60.918,111.399,1500.266,1.194,0.54,0.89,,,,,,,,,12255839,4269,2457.791,0.856,4476,0.898,0.16,6.2,tests performed,10971980,4096356,4047837,3069015,1081,1709,218.43,81.55,80.58,61.1,340,106,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-05,1566106,1054,638.143,7536,0,2.714,311780.276,209.83,127.041,1500.266,0,0.54,0.92,18,3.583,191,38.024,4,0.791,413,82.213,12259134,3295,2458.452,0.661,4492,0.901,0.16,6.2,tests performed,10972080,4096364,4047846,3069100,100,1625,218.43,81.55,80.58,61.1,324,106,0.002,5023108,4462.699,5.71,1.57,888.43384
IRL,Europe,Ireland,2022-06-06,1566896,790,622.143,7537,1,2.429,311937.549,157.273,123.856,1500.465,0.199,0.483,0.95,,,,,,,,,12262556,3422,2459.138,0.686,4510,0.904,0.17,5.9,tests performed,10972868,4096393,4047900,3069805,788,1479,218.45,81.55,80.59,61.11,294,101,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-07,1567031,135,591.571,7539,2,2.571,311964.425,26.876,117.77,1500.864,0.398,0.512,0.99,,,,,,,,,12265980,3424,2459.825,0.687,4224,0.847,0.18,5.6,tests performed,10974206,4096429,4047976,3071031,1338,1375,218.47,81.55,80.59,61.14,274,96,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-08,1567915,884,662.429,7542,3,2.571,312140.412,175.987,131.876,1501.461,0.597,0.512,1.03,,,,,,,,,12271839,5859,2461,1.175,4237,0.85,0.19,5.3,tests performed,10975586,4096502,4048098,3072216,1380,1303,218.5,81.55,80.59,61.16,259,93,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-09,1568390,475,608.429,7543,1,2.429,312234.975,94.563,121.126,1501.66,0.199,0.483,1.02,,,,,,,,,12277597,5758,2462.154,1.155,4368,0.876,0.2,5,tests performed,10977280,4096557,4048206,3073747,1694,1286,218.54,81.55,80.59,61.19,256,93,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-10,1569295,905,649.857,7546,3,2.286,312415.142,180.167,129.374,1502.257,0.597,0.455,1,,,,,,,,,12282893,5296,2463.216,1.062,4475,0.897,0.21,4.8,tests performed,10979411,4096747,4048768,3075126,2131,1216,218.58,81.56,80.6,61.22,242,76,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-11,1570053,758,714.429,7549,3,1.857,312566.045,150.903,142.228,1502.854,0.597,0.37,0.99,,,,,,,,,12287372,4479,2464.115,0.898,4505,0.903,0.23,4.3,tests performed,10980673,4096890,4049056,3075957,1262,1242,218.6,81.56,80.61,61.24,247,76,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-12,1572159,2106,864.714,7553,4,2.429,312985.307,419.262,172.147,1503.651,0.796,0.483,0.98,27,5.375,289,57.534,5,0.988,475,94.466,12291022,3650,2464.847,0.732,4555,0.913,0.24,4.2,tests performed,10981322,4096907,4049098,3076547,649,1320,218.62,81.56,80.61,61.25,263,78,0.002,5023108,4522.8994,5.75,11.01,900.4185
IRL,Europe,Ireland,2022-06-13,1573656,1497,965.714,7556,3,2.714,313283.33,298.023,192.254,1504.248,0.597,0.54,0.98,,,,,,,,,12294518,3496,2465.548,0.701,4566,0.916,0.25,4,tests performed,10982293,4096943,4049153,3077427,971,1346,218.64,81.56,80.61,61.27,268,79,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-14,1573870,214,977,7560,4,3,313325.933,42.603,194.501,1505.044,0.796,0.597,0.97,,,,,,,,,12299735,5217,2466.594,1.046,4822,0.967,0.26,3.8,tests performed,10983867,4097007,4049277,3078813,1574,1380,218.67,81.56,80.61,61.29,275,83,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-15,1574758,888,977.571,7565,5,3.286,313502.716,176.783,194.615,1506.04,0.995,0.654,0.97,,,,,,,,,12305606,5871,2467.771,1.177,4824,0.967,0.27,3.7,tests performed,10985380,4097048,4049361,3080201,1513,1399,218.7,81.56,80.61,61.32,279,78,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-16,1575304,546,987.714,7566,1,3.286,313611.413,108.698,196.634,1506.239,0.199,0.654,0.97,,,,,,,,,12311068,5462,2468.867,1.095,4782,0.959,0.28,3.6,tests performed,10987033,4097106,4049456,3081701,1653,1393,218.73,81.57,80.62,61.35,277,78,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-17,1578046,2742,1250.143,7567,1,3,314157.291,545.877,248.878,1506.438,0.199,0.597,0.97,,,,,,,,,12316311,5243,2469.918,1.051,4774,0.957,0.29,3.4,tests performed,10988752,4097329,4049944,3082709,1719,1334,218.76,81.57,80.63,61.37,266,83,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-18,1579325,1279,1324.571,7571,4,3.143,314411.914,254.623,263.696,1507.234,0.796,0.626,0.96,,,,,,,,,12321223,4912,2470.903,0.985,4836,0.97,0.29,3.4,tests performed,10989982,4097408,4050073,3083731,1230,1330,218.79,81.57,80.63,61.39,265,74,0.001,5023108,,,,
IRL,Europe,Ireland,2022-06-19,1580379,1054,1174.286,7577,6,3.429,314621.744,209.83,233.777,1508.429,1.194,0.683,0.96,26,5.176,477,94.961,7,1.383,590,117.391,12325605,4382,2471.782,0.879,4940,0.991,0.29,3.4,tests performed,10990540,4097417,4050101,3084252,558,1317,218.8,81.57,80.63,61.4,262,73,0.001,5023108,4592.2993,5.79,12.31,914.2346
IRL,Europe,Ireland,2022-06-20,1581850,1471,1170.571,7583,6,3.857,314914.591,292.847,233.037,1509.623,1.194,0.768,0.96,,,,,,,,,12330206,4601,2472.705,0.923,5098,1.022,0.29,3.4,tests performed,10991898,4097492,4050272,3085366,1358,1372,218.83,81.57,80.63,61.42,273,78,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-21,1583397,1547,1361,7584,1,3.429,315222.567,307.977,270.948,1509.822,0.199,0.683,0.97,,,,,,,,,12335419,5213,2473.75,1.045,5098,1.022,0.3,3.3,tests performed,10993827,4097552,4050368,3087139,1929,1423,218.87,81.57,80.63,61.46,283,78,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-22,1584379,982,1374.429,7588,4,3.286,315418.064,195.496,273.621,1510.619,0.796,0.654,0.97,,,,,,,,,12341760,6341,2475.022,1.272,5165,1.036,0.31,3.2,tests performed,10995246,4097614,4050481,3088383,1419,1409,218.89,81.58,80.64,61.48,281,81,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-23,1585924,1545,1517.143,7595,7,4.143,315725.642,307.578,302.033,1512.012,1.394,0.825,0.97,,,,,,,,,12347313,5553,2476.135,1.114,5178,1.038,0.32,3.1,tests performed,10996919,4097670,4050575,3089907,1673,1412,218.93,81.58,80.64,61.51,281,81,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-24,1587147,1223,1300.143,7596,1,4.143,315969.117,243.475,258.832,1512.211,0.199,0.825,0.97,,,,,,,,,,,,,,,,,,10998413,4097880,4050868,3090898,1494,1380,218.96,81.58,80.64,61.53,275,79,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-25,1589454,2307,1447,7603,7,4.571,316428.395,459.277,288.069,1513.605,1.394,0.91,0.97,,,,,,,,,,,,,,,,,,11000472,4098054,4051270,3092381,2059,1499,219,81.58,80.65,61.56,298,92,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-26,1591987,2533,1658.286,7606,3,4.143,316932.664,504.269,330.131,1514.202,0.597,0.825,0.97,24,4.778,629,125.221,5,0.988,843,167.786,,,,,,,,,,11000936,4098059,4051305,3092805,464,1485,219.01,81.58,80.65,61.57,296,92,0.002,5023108,4619.099,5.79,4.8,919.56995
IRL,Europe,Ireland,2022-06-27,1593662,1675,1687.429,7617,11,4.857,317266.123,333.459,335.933,1516.392,2.19,0.967,0.98,,,,,,,,,,,,,,,,,,11002229,4098107,4051365,3093990,1293,1476,219.03,81.59,80.65,61.6,294,88,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-28,1595492,1830,1727.857,7625,8,5.857,317630.439,364.316,343.982,1517.984,1.593,1.166,0.98,,,,,,,,,,,,,,,,,,11004042,4098173,4051450,3095656,1813,1459,219.07,81.59,80.66,61.63,290,89,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-29,1596802,1310,1774.714,7631,6,6.143,317891.234,260.795,353.31,1519.179,1.194,1.223,0.98,,,,,,,,,,,,,,,,,,11005357,4098221,4051539,3096834,1315,1444,219.09,81.59,80.66,61.65,287,87,0.002,5023108,,,,
IRL,Europe,Ireland,2022-06-30,1598381,1579,1779.571,7638,7,6.143,318205.581,314.347,354.277,1520.573,1.394,1.223,0.99,,,,,,,,,,,,,,,,,,11006783,4098266,4051605,3098149,1426,1409,219.12,81.59,80.66,61.68,281,85,0.002,5023108,,,,
IRL,Europe,Ireland,2022-07-01,1600376,1995,1889.857,7640,2,6.286,318602.746,397.164,376.233,1520.971,0.398,1.251,0.99,,,,,,,,,,,,,,,,,,11008310,4098447,4051833,3099267,1527,1414,219.15,81.59,80.66,61.7,281,81,0.002,5023108,,,,
IRL,Europe,Ireland,2022-07-02,1602601,2225,1878.143,7644,4,5.857,319045.698,442.953,373.901,1521.767,0.796,1.166,0.99,,,,,,,,,,,,,,,,,,11009773,4098555,4052107,3100348,1463,1329,219.18,81.59,80.67,61.72,265,72,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-03,1604839,2238,1836,7650,6,6.286,319491.239,445.541,365.511,1522.961,1.194,1.251,0.99,9,1.792,776,154.486,5,0.988,782,155.731,,,,,,,,,,11010220,4098570,4052123,3100765,447,1326,219.19,81.59,80.67,61.73,264,73,0.001,5023108,4702.699,5.85,15.16,936.213
IRL,Europe,Ireland,2022-07-04,1606813,1974,1878.714,7652,2,5,319884.223,392.984,374.014,1523.36,0.398,0.995,1,,,,,,,,,,,,,,,,,,11011541,4098620,4052192,3101967,1321,1330,219.22,81.6,80.67,61.75,265,73,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-05,1607928,1115,1776.571,7658,6,4.714,320106.197,221.974,353.68,1524.554,1.194,0.939,1,,,,,,,,,,,,,,,,,,11013191,4098681,4052275,3103473,1650,1307,219.25,81.6,80.67,61.78,260,73,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-06,1610843,2915,2005.857,7668,10,5.286,320686.515,580.318,399.326,1526.545,1.991,1.052,1.01,,,,,,,,,,,,,,,,,,11014658,4098759,4052352,3104785,1467,1329,219.28,81.6,80.67,61.81,265,77,0.002,5023108,,,,
IRL,Europe,Ireland,2022-07-07,1612598,1755,2031,7672,4,4.857,321035.9,349.385,404.331,1527.341,0.796,0.967,1.01,,,,,,,,,,,,,,,,,,11016026,4098857,4052443,3105964,1368,1320,219.31,81.6,80.68,61.83,263,84,0.002,5023108,,,,
IRL,Europe,Ireland,2022-07-08,1614393,1795,2002.429,7673,1,4.714,321393.249,357.348,398.643,1527.54,0.199,0.939,1.02,,,,,,,,,,,,,,,,,,11017246,4098976,4052587,3106921,1220,1277,219.33,81.6,80.68,61.85,254,76,0.002,5023108,,,,
IRL,Europe,Ireland,2022-07-09,1617146,2753,2077.857,7678,5,4.857,321941.316,548.067,413.66,1528.536,0.995,0.967,1.02,,,,,,,,,,,,,,,,,,11018254,4099110,4052806,3107576,1008,1212,219.35,81.61,80.68,61.87,241,79,0.002,5023108,,,,
IRL,Europe,Ireland,2022-07-10,1618929,1783,2012.857,7681,3,4.429,322296.276,354.96,400.719,1529.133,0.597,0.882,1.03,14,2.787,906,180.366,11,2.174,1005,200,,,,,,,,,,11018637,4099120,4052822,3107933,383,1202,219.36,81.61,80.68,61.87,239,79,0.002,5023108,4765.8994,5.89,11.29,948.7949
IRL,Europe,Ireland,2022-07-11,1622757,3828,2277.714,7689,8,5.286,323058.354,762.078,453.447,1530.726,1.593,1.052,1.03,,,,,,,,,,,,,,,,,,11019805,4099158,4052904,3108981,1168,1181,219.38,81.61,80.69,61.89,235,77,0.002,5023108,,,,
IRL,Europe,Ireland,2022-07-12,1624649,1892,2388.714,7694,5,5.143,323435.013,376.659,475.545,1531.721,0.995,1.024,1.04,,,,,,,,,,,,,,,,,,11021139,4099252,4052979,3110147,1334,1135,219.41,81.61,80.69,61.92,226,82,0.002,5023108,,,,
IRL,Europe,Ireland,2022-07-13,1624963,314,2017.143,7701,7,4.714,323497.524,62.511,401.573,1533.115,1.394,0.939,1.05,,,,,,,,,,,,,,,,,,11022095,4099297,4053018,3111019,956,1062,219.43,81.61,80.69,61.93,211,77,0.002,5023108,,,,
IRL,Europe,Ireland,2022-07-14,1627300,2337,2100.286,7703,2,4.429,323962.774,465.25,418.125,1533.513,0.398,0.882,1.06,,,,,,,,,,,,,,,,,,11023450,4099373,4053137,3112180,1355,1061,219.45,81.61,80.69,61.96,211,74,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-15,1628507,1207,2016.286,7708,5,5,324203.063,240.289,401.402,1534.508,0.995,0.995,1.06,,,,,,,,,,,,,,,,,,11024544,4099495,4053346,3112943,1094,1043,219.48,81.61,80.69,61.97,208,74,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-16,1631357,2850,2030.143,7717,9,5.571,324770.441,567.378,404.161,1536.3,1.792,1.109,1.07,,,,,,,,,,,,,,,,,,11025309,4099614,4053511,3113424,765,1008,219.49,81.62,80.7,61.98,201,72,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-17,1633220,1863,2041.571,7729,12,6.857,325141.327,370.886,406.436,1538.689,2.389,1.365,1.09,20,3.982,1018,202.663,7,1.383,906,180.435,,,,,,,,,,11025603,4099626,4053531,3113686,294,995,219.5,81.62,80.7,61.99,198,72,0.001,5023108,4858.8994,5.97,17.45,967.3094
IRL,Europe,Ireland,2022-07-18,1635260,2040,1786.143,7741,12,7.429,325547.45,406.123,355.585,1541.078,2.389,1.479,1.1,,,,,,,,,,,,,,,,,,11026402,4099655,4053565,3114422,799,942,219.51,81.62,80.7,62,188,71,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-19,1636258,998,1658.429,7749,8,7.857,325746.132,198.682,330.16,1542.67,1.593,1.564,1.12,,,,,,,,,,,,,,,,,,11027436,4099730,4053631,3115315,1034,900,219.53,81.62,80.7,62.02,179,68,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-20,1636830,572,1695.286,7759,10,8.286,325860.005,113.874,337.497,1544.661,1.991,1.65,1.15,,,,,,,,,,,,,,,,,,11028185,4099779,4053661,3115985,749,870,219.55,81.62,80.7,62.03,173,69,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-21,1637941,1111,1520.143,7768,9,9.286,326081.183,221.178,302.63,1546.453,1.792,1.849,1.1,,,,,,,,,,,,,,,,,,11029082,4099852,4053731,3116739,897,805,219.57,81.62,80.7,62.05,160,68,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-22,1639221,1280,1530.571,7777,9,9.857,326336.006,254.822,304.706,1548.245,1.792,1.962,1.05,,,,,,,,,,,,,,,,,,11030090,4099952,4053906,3117472,1008,792,219.59,81.62,80.71,62.06,158,65,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-23,1640116,895,1251.286,7780,3,9,326514.182,178.177,249.106,1548.842,0.597,1.792,1,,,,,,,,,,,,,,,,,,11030830,4100060,4054136,3117874,740,789,219.6,81.62,80.71,62.07,157,64,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-24,1641052,936,1118.857,7787,7,8.286,326700.521,186.339,222.742,1550.235,1.394,1.65,0.95,20,3.982,782,155.681,4,0.791,557,110.869,,,,,,,,,,11031102,4100074,4054159,3118109,272,786,219.61,81.62,80.71,62.08,156,64,0.001,5023108,4919.4995,6,11.09,979.37366
IRL,Europe,Ireland,2022-07-25,1642003,951,963.286,7796,9,7.857,326889.846,189.325,191.771,1552.027,1.792,1.564,0.9,,,,,,,,,,,,,,,,,,11031487,4100091,4054175,3118461,385,726,219.61,81.62,80.71,62.08,145,62,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-26,1642295,292,862.429,7800,4,7.286,326947.977,58.131,171.692,1552.823,0.796,1.45,0.84,,,,,,,,,,,,,,,,,,11032471,4100150,4054248,3119314,984,719,219.63,81.63,80.71,62.1,143,60,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-27,1642429,134,799.857,7807,7,6.857,326974.654,26.677,159.236,1554.217,1.394,1.365,0.79,,,,,,,,,,,,,,,,,,11033323,4100183,4054321,3120060,852,734,219.65,81.63,80.71,62.11,146,58,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-28,1643405,976,780.571,7812,5,6.286,327168.956,194.302,155.396,1555.212,0.995,1.251,0.81,,,,,,,,,,,,,,,,,,11034153,4100253,4054426,3120715,830,724,219.67,81.63,80.72,62.13,144,57,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-29,1643928,523,672.429,7816,4,5.571,327273.075,104.119,133.867,1556.009,0.796,1.109,0.84,,,,,,,,,,,,,,,,,,11034834,4100353,4054545,3121177,681,678,219.68,81.63,80.72,62.14,135,57,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-30,1644991,1063,696.429,7822,6,6,327484.697,211.622,138.645,1557.203,1.194,1.194,0.85,,,,,,,,,,,,,,,,,,11035181,4100385,4054602,3121435,347,622,219.69,81.63,80.72,62.14,124,46,0.001,5023108,,,,
IRL,Europe,Ireland,2022-07-31,1645593,602,648.714,7825,3,5.429,327604.543,119.846,129.146,1557.8,0.597,1.081,0.86,17,3.384,551,109.693,4,0.791,523,104.15,,,,,,,,,,11035256,4100394,4054617,3121486,75,593,219.69,81.63,80.72,62.14,118,46,0.001,5023108,5013.4995,6.08,17.84,998.08716
IRL,Europe,Ireland,2022-08-01,1646149,556,592.286,7835,10,5.571,327715.231,110.688,117.912,1559.791,1.991,1.109,0.86,,,,,,,,,,,,,,,,,,11035631,4100429,4054648,3121795,375,592,219.7,81.63,80.72,62.15,118,48,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-02,1646253,104,565.429,7841,6,5.857,327735.936,20.704,112.565,1560.986,1.194,1.166,0.86,,,,,,,,,,,,,,,,,,11036471,4100518,4054787,3122407,840,571,219.71,81.63,80.72,62.16,114,53,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-03,1646677,424,606.857,7846,5,5.571,327820.345,84.41,120.813,1561.981,0.995,1.109,0.85,,,,,,,,,,,,,,,,,,11037000,4100561,4054841,3122839,529,525,219.72,81.63,80.72,62.17,105,54,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-04,1646882,205,496.714,7849,3,5.286,327861.157,40.811,98.886,1562.578,0.597,1.052,0.89,,,,,,,,,,,,,,,,,,11037714,4100655,4054932,3123368,714,509,219.74,81.64,80.73,62.18,101,57,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-05,1647389,507,494.429,7856,7,5.714,327962.09,100.934,98.431,1563.972,1.394,1.138,0.93,,,,,,,,,,,,,,,,,,11038343,4100729,4055062,3123793,629,501,219.75,81.64,80.73,62.19,100,54,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-06,1647974,585,426.143,7862,6,5.714,328078.552,116.462,84.836,1565.166,1.194,1.138,0.96,,,,,,,,,,,,,,,,,,11038635,4100758,4055142,3123976,292,493,219.76,81.64,80.73,62.19,98,53,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-07,1648547,573,422,7864,2,5.571,328192.625,114.073,84.012,1565.565,0.398,1.109,1,12,2.389,417,83.016,3,0.593,361,71.937,,,,,,,,,,11038837,4100769,4055158,3124151,202,512,219.76,81.64,80.73,62.2,102,54,0.001,5023108,5106.4995,6.15,18.02,1016.60156
IRL,Europe,Ireland,2022-08-08,1649009,462,408.571,7870,6,5,328284.6,91.975,81.338,1566.759,1.194,0.995,1.03,,,,,,,,,,,,,,,,,,11039333,4100815,4055199,3124560,496,529,219.77,81.64,80.73,62.2,105,55,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-09,1649279,270,432.286,7880,10,5.571,328338.351,53.752,86.059,1568.75,1.991,1.109,1.06,,,,,,,,,,,,,,,,,,11040019,4100870,4055294,3125097,686,507,219.78,81.64,80.73,62.21,101,50,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-10,1649534,255,408.143,7885,5,5.571,328389.117,50.765,81.253,1569.745,0.995,1.109,1.09,,,,,,,,,,,,,,,,,,11040473,4100892,4055336,3125487,454,496,219.79,81.64,80.73,62.22,99,47,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-11,1650038,504,450.857,7888,3,5.571,328489.453,100.336,89.757,1570.343,0.597,1.109,1.09,,,,,,,,,,,,,,,,,,11041082,4100958,4055411,3125955,609,481,219.81,81.64,80.74,62.23,96,43,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-12,1650575,537,455.143,7892,4,5.143,328596.359,106.906,90.61,1571.139,0.796,1.024,1.1,,,,,,,,,,,,,,,,,,11041664,4101060,4055562,3126284,582,474,219.82,81.64,80.74,62.24,94,47,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-13,1651383,808,487,7899,7,5.286,328757.216,160.857,96.952,1572.532,1.394,1.052,1.11,,,,,,,,,,,,,,,,,,11041854,4101077,4055588,3126431,190,460,219.82,81.64,80.74,62.24,92,46,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-14,1651740,357,456.143,7905,6,5.857,328828.287,71.072,90.809,1573.727,1.194,1.166,1.13,10,1.991,349,69.479,5,0.988,445,88.537,,,,,,,,,,11042101,4101083,4055599,3126661,247,466,219.83,81.64,80.74,62.25,93,45,0.001,5023108,5206.6997,6.23,18.88,1036.5494
IRL,Europe,Ireland,2022-08-15,1651997,257,426.857,7911,6,5.857,328879.451,51.164,84.979,1574.921,1.194,1.166,1.14,,,,,,,,,,,,,,,,,,11042652,4101124,4055628,3127142,551,474,219.84,81.65,80.74,62.26,94,44,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-16,1652264,267,426.429,7912,1,4.571,328932.605,53.154,84.893,1575.12,0.199,0.91,1.16,,,,,,,,,,,,,,,,,,11043337,4101173,4055686,3127720,685,474,219.85,81.65,80.74,62.27,94,43,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-17,1652438,174,414.857,7916,4,4.429,328967.245,34.64,82.59,1575.917,0.796,0.882,1.18,,,,,,,,,,,,,,,,,,11043908,4101225,4055726,3128199,571,491,219.86,81.65,80.74,62.28,98,48,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-18,1652972,534,419.143,7926,10,5.429,329073.554,106.309,83.443,1577.908,1.991,1.081,1.16,,,,,,,,,,,,,,,,,,11044529,4101294,4055782,3128695,621,492,219.87,81.65,80.74,62.29,98,48,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-19,1653360,388,397.857,7928,2,5.143,329150.797,77.243,79.205,1578.306,0.398,1.024,1.14,,,,,,,,,,,,,,,,,,11045166,4101403,4055909,3129096,637,500,219.89,81.65,80.75,62.29,100,49,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-20,1653582,222,314.143,7930,2,4.429,329194.992,44.196,62.54,1578.704,0.398,0.882,1.12,,,,,,,,,,,,,,,,,,11045614,4101442,4055945,3129469,448,537,219.9,81.65,80.75,62.3,107,52,0.001,5023108,,,,
IRL,Europe,Ireland,2022-08-21,1654003,421,323.286,7935,5,4.286,329278.805,83.813,64.36,1579.699,0.995,0.853,1.1,9,1.792,307,61.118,4,0.791,376,74.901,,,,,,,,,,11045854,4101454,4055958,3129684,240,536,219.9,81.65,80.75,62.31,107,53,0.001,5023108,5267.6997,6.26,11.36,1048.6934
IRL,Europe,Ireland,2022-08-22,1654240,237,320.429,7936,1,3.571,329325.987,47.182,63.791,1579.898,0.199,0.711,1.08,,,,,,,,,,,,,,,,,,11046675,4101530,4056030,3130357,821,575,219.92,81.65,80.75,62.32,114,58,0.001,5023108,,,,
